,Symbol,Name,Price,Change %,Volume,Rel Volume,Market Cap,P/E,EPS (dil TTM),EPS Growth (TTM YoY),Div Yield % TTM,Sector,Analyst Rating
179,ALLE,Allegion plc,177.44,−0.21%,592030.0,0.51,15230000000.0,24.65,7.20 USD,+14.38%,1.11%,Consumer durables,Buy
180,ALLO,"Allogene Therapeutics, Inc.",1.17,0.00%,2970000.0,1.05,259600000.00000003,—,−1.11 USD,+30.91%,0.00%,Health technology,Buy
181,ALLR,"Allarity Therapeutics, Inc.",1.6,−10.11%,917830.0,1.01,23390000.0,—,−9.13 USD,+99.59%,0.00%,Health technology,Strong buy
182,ALLT,Allot Ltd.,10.27,+0.98%,411120.0,0.77,459520000.0,—,−0.05 USD,+94.67%,0.00%,Electronic technology,Strong buy
183,ALLY,Ally Financial Inc.,42.68,−1.84%,4740000.0,1.37,13140000000.0,27.73,1.54 USD,−33.55%,2.76%,Finance,Buy
184,ALMS,Alumis Inc.,4.1,−1.20%,419100.0,0.74,426660000.0,—,−4.50 USD,−25.24%,0.00%,Health technology,Strong buy
185,ALMU,"Aeluma, Inc.",18.27,−7.59%,542840.0,0.82,321420000.0,—,−0.24 USD,+34.97%,0.00%,Commercial services,Strong buy
186,ALNT,Allient Inc.,45.62,−2.75%,177810.0,1.04,773120000.0,53.18,0.86 USD,−26.15%,0.26%,Producer manufacturing,Buy
187,ALNY,"Alnylam Pharmaceuticals, Inc.",454.41,−0.98%,1020000.0,0.76,59560000000.0,—,−2.47 USD,−310.00%,0.00%,Health technology,Buy
188,ALOT,"AstroNova, Inc.",10.11,+3.43%,11570.0,0.24,77170000.0,—,−2.25 USD,−368.03%,0.00%,Electronic technology,Neutral
189,ALRM,"Alarm.com Holdings, Inc.",54.13,−3.08%,947410.0,2.36,2700000000.0,22.78,2.38 USD,+18.39%,0.00%,Technology services,Buy
190,ALRS,Alerus Financial Corporation,22.96,0.00%,85570.0,0.91,583100000.0,13.66,1.68 USD,+373.44%,3.53%,Finance,Buy
191,ALSN,"Allison Transmission Holdings, Inc.",87.38,−1.13%,805310.0,0.84,7310000000.0,9.92,8.81 USD,+14.57%,1.20%,Producer manufacturing,Neutral
192,ALT,"Altimmune, Inc.",3.79,−4.29%,1780000.0,0.66,334490000.0,—,−1.18 USD,+27.25%,0.00%,Health technology,Buy
193,ALTG,Alta Equipment Group Inc.,7.57,+1.34%,219120.0,0.78,242600000.0,—,−2.06 USD,−221.26%,3.05%,Distribution services,Buy
194,ALTI,"AlTi Global, Inc.",3.78,−0.79%,74920.0,0.28,554350000.0,—,−1.78 USD,+10.39%,0.00%,Finance,Strong buy
195,ALTO,"Alto Ingredients, Inc.",1.1,+4.76%,384080.0,0.67,85140000.0,—,−0.92 USD,−74.32%,0.00%,Process industries,Strong buy
196,ALTS,ALT5 Sigma Corporation,3.77,0.00%,7240000.0,0.83,458470000.0,—,−0.99 USD,+68.96%,0.00%,Industrial services,Strong buy
197,ALUR,"Allurion Technologies, Inc.",2.16,−3.57%,29180.0,0.86,16770000.0,—,−2.40 USD,+91.48%,0.00%,Health technology,Buy
198,ALV,"Autoliv, Inc.",126.78,+0.67%,300350.0,0.56,9740000000.0,13.87,9.14 USD,+21.73%,2.21%,Producer manufacturing,Buy
199,ALVO,Alvotech,8.7,+8.61%,1900000.0,7.89,2630000000.0,41.45,0.21 USD,—,0.00%,Health technology,Strong buy
200,ALXO,ALX Oncology Holdings Inc.,1.26,−0.79%,598930.0,0.89,67470000.0,—,−2.20 USD,+39.60%,0.00%,Health technology,Buy
201,ALZN,"Alzamend Neuro, Inc.",2.35,−1.05%,181540.0,1.22,7360000.0,—,−8.67 USD,+90.99%,0.00%,Health technology,Buy
202,AM,Antero Midstream Corporation,19.14,+2.08%,3340000.0,1.24,9160000000.0,20.35,0.94 USD,+17.37%,4.80%,Industrial services,Sell
203,AMAL,Amalgamated Financial Corp.,27.72,−1.00%,107530.0,0.68,834620000.0,8.28,3.35 USD,+3.83%,1.93%,Finance,Neutral
204,AMAT,"Applied Materials, Inc.",200.87,+0.17%,12410000.0,1.28,160020000000.0,23.95,8.39 USD,−5.75%,0.86%,Producer manufacturing,Buy
205,AMBA,"Ambarella, Inc.",87.03,−2.00%,708130.0,0.78,3720000000.0,—,−2.11 USD,+51.16%,0.00%,Electronic technology,Buy
206,AMBI,Ambipar Emergency Response,3.88,−9.98%,32080.0,4.36,215070000.0,—,−0.10 USD,−132.41%,0.00%,Industrial services,Neutral
207,AMBP,Ardagh Metal Packaging S.A.,3.85,−1.53%,1180000.0,0.73,2300000000.0,—,−0.03 USD,+72.18%,10.23%,Process industries,Neutral
208,AMBQ,"Ambiq Micro, Inc.",32.2,+0.44%,142680.0,0.52,587180000.0,—,—,—,0.00%,Electronic technology,Buy
209,AMC,"AMC Entertainment Holdings, Inc.",2.96,−1.33%,12540000.0,0.82,1520000000.0,—,−0.89 USD,+39.84%,0.00%,Consumer services,Neutral
210,AMCR,Amcor plc,8.09,−1.94%,30800000.0,1.32,18670000000.0,22.43,0.36 USD,−28.42%,6.15%,Process industries,Buy
211,AMCX,AMC Networks Inc.,7.93,+0.63%,280520.0,0.53,344030000.0,—,−4.37 USD,−432.60%,0.00%,Consumer services,Sell
212,AMD,"Advanced Micro Devices, Inc.",160.9,+0.69%,39330000.0,0.82,261120000000.0,92.61,1.74 USD,+109.26%,0.00%,Electronic technology,Buy
213,AME,"AMETEK, Inc.",186.68,−0.94%,1470000.0,1.34,43110000000.0,30.10,6.20 USD,+8.00%,0.63%,Producer manufacturing,Buy
214,AMG,"Affiliated Managers Group, Inc.",241.85,−0.89%,324310.0,1.32,6870000000.0,18.20,13.29 USD,−21.93%,0.02%,Finance,Buy
215,AMGN,Amgen Inc.,286.81,+0.28%,2340000.0,0.78,154410000000.0,23.46,12.22 USD,+110.59%,3.28%,Health technology,Buy
216,AMIX,"Autonomix Medical, Inc.",1.06,−4.50%,165740.0,0.36,6300000.0,—,−6.28 USD,+65.72%,0.00%,Health technology,Strong buy
217,AMKR,"Amkor Technology, Inc.",29.58,+0.17%,2540000.0,0.84,7310000000.0,24.14,1.23 USD,−19.37%,1.11%,Electronic technology,Buy
218,AMLX,"Amylyx Pharmaceuticals, Inc.",13.48,+1.28%,918910.0,0.37,1440000000.0,—,−2.50 USD,−1.94%,0.00%,Health technology,Strong buy
219,AMN,AMN Healthcare Services Inc,18.39,−3.87%,738170.0,0.54,704780000.0,—,−7.77 USD,−399.73%,0.00%,Commercial services,Buy
220,AMOD,"Alpha Modus Holdings, Inc.",1.2,−3.23%,210240.0,0.68,50350000.0,—,—,—,0.00%,Technology services,Neutral
221,AMP,"Ameriprise Financial, Inc.",494.13,−0.05%,389950.0,0.63,46580000000.0,15.37,32.14 USD,+10.11%,1.25%,Finance,Buy
222,AMPG,"Amplitech Group, Inc.",4.23,−7.24%,853290.0,1.14,87030000.0,—,−0.62 USD,+21.09%,0.00%,Electronic technology,Strong buy
223,AMPH,"Amphastar Pharmaceuticals, Inc.",27.41,−1.72%,323930.0,0.59,1270000000.0,10.26,2.67 USD,−14.90%,0.00%,Health technology,Buy
224,AMPL,"Amplitude, Inc.",11.74,−4.55%,996970.0,0.55,1560000000.0,—,−0.75 USD,−11.15%,0.00%,Technology services,Buy
225,AMPX,"Amprius Technologies, Inc.",11.69,−3.07%,10220000.0,0.90,1460000000.0,—,−0.41 USD,+4.24%,0.00%,Producer manufacturing,Strong buy
226,AMPY,Amplify Energy Corp.,4.63,+4.51%,673110.0,1.41,187360000.0,12.57,0.37 USD,−43.83%,0.00%,Energy minerals,Strong buy
227,AMR,"Alpha Metallurgical Resources, Inc.",163.24,+0.86%,267940.0,0.82,2130000000.0,—,−2.85 USD,−108.49%,0.00%,Energy minerals,Buy
228,AMRC,"Ameresco, Inc.",31.48,−2.08%,829240.0,1.03,1660000000.0,27.04,1.16 USD,+8.69%,0.00%,Industrial services,Buy
229,AMRK,"A-Mark Precious Metals, Inc.",27.04,−0.22%,395600.0,0.64,666250000.0,38.31,0.71 USD,−74.33%,2.95%,Finance,Buy
230,AMRX,"Amneal Pharmaceuticals, Inc.",9.84,−1.60%,1600000.0,0.84,3090000000.0,"1,537.50",0.01 USD,—,0.00%,Health technology,Strong buy
231,AMS,American Shared Hospital Services,2.44,−0.41%,2410.0,0.31,15880000.0,—,−0.37 USD,−157.11%,0.00%,Finance,Neutral
232,AMSC,American Superconductor Corporation,61.34,−5.09%,1220000.0,0.84,2770000000.0,155.33,0.39 USD,—,0.00%,Producer manufacturing,Buy
233,AMSF,"AMERISAFE, Inc.",43.73,−0.46%,158860.0,0.95,830460000.0,16.59,2.64 USD,−11.26%,3.46%,Finance,Neutral
234,AMST,Amesite Inc.,3.08,+3.01%,82740.0,0.02,14080000.0,—,−1.37 USD,+16.78%,0.00%,Technology services,Neutral
235,AMTB,Amerant Bancorp Inc.,20.36,+0.05%,118950.0,0.60,850020000.0,—,−0.19 USD,−132.06%,1.77%,Finance,Buy
236,AMTM,"Amentum Holdings, Inc.",22.56,−1.10%,1900000.0,0.97,5490000000.0,105.52,0.21 USD,—,0.00%,Electronic technology,Buy
237,AMTX,"Aemetis, Inc",2.38,−2.86%,948150.0,1.10,150510000.0,—,−1.61 USD,−47.88%,0.00%,Process industries,Buy
238,AMWD,American Woodmark Corporation,66.1,+1.00%,148600.0,0.61,963010000.0,11.80,5.60 USD,−16.90%,0.00%,Producer manufacturing,Buy
239,AMWL,American Well Corporation,6.3,−2.93%,77960.0,1.20,101760000.0,—,−8.07 USD,+61.94%,0.00%,Technology services,Neutral
240,AMZE,"Amaze Holdings, Inc.",3.4,−1.45%,102750.0,1.40,21540000.0,—,−6.86 USD,+25.27%,0.00%,Consumer non-durables,Strong buy
241,AMZN,"Amazon.com, Inc.",220.71,−3.04%,70790000.0,1.54,2350000000000.0,33.68,6.55 USD,+56.99%,0.00%,Retail trade,Strong buy
242,AN,"AutoNation, Inc.",220.41,+0.49%,624340.0,1.26,8310000000.000001,13.81,15.96 USD,−12.64%,0.00%,Retail trade,Buy
243,ANAB,"AnaptysBio, Inc.",20.95,−2.10%,353550.0,0.55,586540000.0,—,−4.48 USD,+29.37%,0.00%,Health technology,Strong buy
244,ANDE,"The Andersons, Inc.",38.6,+0.57%,357870.0,0.49,1320000000.0,16.44,2.35 USD,−21.33%,2.02%,Commercial services,Buy
245,ANEB,"Anebulo Pharmaceuticals, Inc.",2.45,−1.21%,40220.0,0.21,100660000.0,—,−0.27 USD,+26.34%,0.00%,Health technology,Neutral
246,ANET,"Arista Networks, Inc.",144.09,−0.90%,8210000.000000001,0.68,181100000000.0,56.66,2.54 USD,+31.84%,0.00%,Electronic technology,Buy
247,ANF,Abercrombie & Fitch Company,87.27,−0.57%,1490000.0,0.78,4110000000.0000005,8.26,10.57 USD,+12.02%,0.00%,Retail trade,Buy
248,ANGH,Anghami Inc.,2.92,−2.01%,22300.0,1.77,19520000.0,—,−11.10 USD,−85.54%,0.00%,Finance,Neutral
249,ANGI,Angi Inc.,16.6,−2.81%,1080000.0,1.01,736080000.0,13.86,1.20 USD,—,0.00%,Technology services,Buy
250,ANGO,"AngioDynamics, Inc.",10.79,+0.56%,256540.00000000003,0.67,438440000.0,—,−0.83 USD,+81.79%,0.00%,Health technology,Strong buy
251,ANGX,"Angel Studios, Inc.",5.0,−13.64%,2310000.0,2.06,499550000.0,—,−1.08 USD,"−1,823.05%",0.00%,Consumer services,Strong buy
252,ANIK,Anika Therapeutics Inc.,9.12,−2.36%,114760.0,0.97,131490000.00000001,—,−4.14 USD,+18.18%,0.00%,Health technology,Strong buy
253,ANIP,"ANI Pharmaceuticals, Inc.",95.33,−0.63%,258920.00000000003,0.69,2069999999.9999998,—,−0.77 USD,−162.85%,0.00%,Health technology,Strong buy
254,ANIX,"Anixa Biosciences, Inc.",3.42,−2.01%,164820.0,0.79,112580000.0,—,−0.34 USD,+11.78%,0.00%,Health technology,Strong buy
255,ANNA,"AleAnna, Inc.",4.33,+1.05%,2750.0,0.52,351710000.0,—,−0.35 USD,−935.70%,0.00%,Finance,Neutral
256,ANNX,"Annexon, Inc.",2.91,−2.35%,1980000.0,0.84,319770000.0,—,−1.29 USD,−5.57%,0.00%,Health technology,Strong buy
257,ANPA,Rich Sparkle Holdings Limited,37.06,+4.25%,25200.0,0.30,463250000.0,—,—,—,0.00%,Commercial services,Neutral
258,ANRO,"Alto Neuroscience, Inc.",4.11,+3.27%,103800.0,1.06,111280000.0,—,−2.40 USD,—,0.00%,Health technology,Strong buy
259,ANSC,Agriculture & Natural Solutions Acquisition Corporation,10.92,−0.06%,5320.0,1.58,470930000.0,80.24,0.14 USD,−23.63%,0.00%,Finance,Neutral
260,ANTA,Antalpha Platform Holding Company,11.71,−0.93%,11540.0,1.01,277360000.0,—,—,—,0.00%,Finance,Strong buy
261,ANTX,"AN2 Therapeutics, Inc.",1.29,−3.73%,60420.0,0.47,35250000.0,—,−1.25 USD,+44.85%,0.00%,Health technology,Buy
262,ANVS,"Annovis Bio, Inc.",2.23,−3.88%,242240.0,1.44,43450000.0,—,−2.09 USD,+53.68%,0.00%,Health technology,Strong buy
263,ANY,Sphere 3D Corp.,0.6838,−0.22%,389380.0,0.61,19370000.0,—,−0.62 USD,+50.21%,0.00%,Technology services,Strong buy
264,AON,Aon plc,353.07,−0.11%,1760000.0,1.22,76130000000.0,29.56,11.94 USD,−4.47%,0.80%,Finance,Buy
265,AORT,"Artivion, Inc.",41.1,0.00%,529350.0,1.05,1940000000.0,—,−0.43 USD,−104.67%,0.00%,Health technology,Strong buy
266,AOS,A.O. Smith Corporation,72.17,−0.12%,622340.0,0.57,10110000000.0,20.13,3.59 USD,−7.30%,1.88%,Producer manufacturing,Neutral
267,AOSL,Alpha and Omega Semiconductor Limited,29.91,−2.54%,189000.0,0.76,897710000.0,—,−3.25 USD,−714.93%,0.00%,Electronic technology,Buy
268,AOUT,"American Outdoor Brands, Inc.",8.52,−2.41%,98060.0,1.02,107840000.0,—,−0.37 USD,+55.33%,0.00%,Consumer durables,Strong buy
269,AP,Ampco-Pittsburgh Corporation,2.33,−2.51%,50220.0,0.80,47340000.0,—,−0.25 USD,+88.13%,0.00%,Non-energy minerals,Neutral
270,APA,APA Corporation,23.99,+1.61%,7250000.0,0.97,8580000000.0,8.05,2.98 USD,−67.45%,4.24%,Energy minerals,Neutral
271,APAD,A Paradise Acquisition Corp.,9.9,−0.20%,1090.0,0.01,279840000.0,—,−0.00 USD,+16.67%,0.00%,Finance,Neutral
272,APAM,Artisan Partners Asset Management Inc.,44.96,−1.08%,371540.0,0.77,3630000000.0,12.20,3.69 USD,+13.31%,6.75%,Finance,Neutral
273,APD,"Air Products and Chemicals, Inc.",276.58,−3.79%,1910000.0,2.24,61550000000.0,39.76,6.96 USD,−39.55%,2.48%,Process industries,Buy
274,APDN,"Applied DNA Sciences, Inc.",2.96,−0.67%,257130.0,0.64,3820000.0,—,−921.84 USD,+89.71%,0.00%,Health technology,Neutral
275,APEI,"American Public Education, Inc.",36.93,+1.34%,215130.0,0.89,667220000.0,35.01,1.05 USD,+331.98%,0.00%,Consumer services,Strong buy
276,APG,APi Group Corporation,34.41,−2.49%,1520000.0,0.56,14450000000.0,102.90,0.33 USD,—,0.00%,Industrial services,Strong buy
277,APGE,"Apogee Therapeutics, Inc.",38.13,+0.45%,348460.0,0.52,2270000000.0,—,−4.08 USD,−79.09%,0.00%,Health technology,Strong buy
278,APH,Amphenol Corporation,125.4,+1.38%,12010000.0,1.04,153100000000.0,50.03,2.51 USD,+49.35%,0.53%,Electronic technology,Buy
279,APLD,Applied Digital Corporation,24.67,+0.90%,40510000.0,1.26,6450000000.0,—,−1.10 USD,+12.06%,0.00%,Technology services,Strong buy
280,APLM,Apollomics Inc.,18.43,+51.34%,682280.0,8.27,20340000.0,—,−54.47 USD,+80.54%,0.00%,Finance,Neutral
281,APLS,"Apellis Pharmaceuticals, Inc.",23.19,−1.28%,1480000.0,0.66,2930000000.0,—,−1.82 USD,+33.45%,0.00%,Health technology,Buy
282,APLT,"Applied Therapeutics, Inc.",0.454,−4.58%,743830.0,0.82,65379999.99999999,—,−0.44 USD,+64.48%,0.00%,Health technology,Buy
283,APM,Aptorum Group Limited,1.76,+0.57%,51140.0,0.11,12570000.0,—,−0.78 USD,+13.91%,0.00%,Health technology,Neutral
284,APO,"Apollo Global Management, Inc. (New)",144.89,+0.65%,3060000.0,0.89,83370000000.0,27.34,5.30 USD,−43.09%,1.35%,Finance,Buy
285,APOG,"Apogee Enterprises, Inc.",45.4,+0.51%,348810.0,1.54,977440000.0,19.38,2.34 USD,−51.80%,2.28%,Producer manufacturing,Buy
286,APP,Applovin Corporation,651.18,+1.19%,7790000.0,0.54,220260000000.0,96.74,6.73 USD,+185.22%,0.00%,Technology services,Buy
287,APPF,"AppFolio, Inc.",280.36,−1.69%,225560.0,0.98,10050000000.0,50.60,5.54 USD,+62.34%,0.00%,Technology services,Buy
288,APPN,Appian Corporation,33.35,−1.01%,595630.0,0.62,2470000000.0,—,−0.23 USD,+84.35%,0.00%,Technology services,Neutral
289,APPS,"Digital Turbine, Inc.",5.49,+0.55%,2920000.0,0.80,594980000.0,—,−0.78 USD,+82.00%,0.00%,Technology services,Buy
290,APRE,"Aprea Therapeutics, Inc.",1.44,−2.04%,51970.0,1.44,8390000.0,—,−2.31 USD,+23.79%,0.00%,Health technology,Strong buy
291,APT,"Alpha Pro Tech, Ltd.",4.78,+0.21%,19140.0,0.57,50060000.0,14.59,0.33 USD,−20.19%,0.00%,Process industries,Neutral
292,APTV,Aptiv PLC,85.46,+0.08%,2120000.0,0.88,18610000000.0,19.56,4.37 USD,−66.99%,0.00%,Producer manufacturing,Buy
293,APUS,"Apimeds Pharmaceuticals US, Inc.",1.92,−2.04%,81170.0,0.48,24150000.0,—,−0.32 USD,−181.36%,0.00%,Health technology,Neutral
294,APVO,Aptevo Therapeutics Inc.,1.64,−2.96%,1590000.0,0.06,5390000.0,—,−540.69 USD,+98.45%,0.00%,Health technology,Strong buy
295,APWC,Asia Pacific Wire & Cable Corporation Limited,2.17,−3.13%,36410.0,0.98,44740000.0,—,—,—,0.00%,Electronic technology,Neutral
296,APYX,Apyx Medical Corporation,2.09,+3.47%,57740.0,1.38,79040000.0,—,−0.45 USD,+44.86%,0.00%,Health technology,Buy
297,AQB,"AquaBounty Technologies, Inc.",1.56,−3.70%,309140.0,0.08,6050000.0,—,—,—,0.00%,Health technology,Neutral
298,AQMS,"Aqua Metals, Inc.",4.05,0.00%,528480.0,7.82,5690000.0,—,−101.93 USD,−112.68%,0.00%,Non-energy minerals,Strong buy
299,AQST,"Aquestive Therapeutics, Inc.",5.2,+0.58%,4470000.0,1.36,629060000.0,—,−0.69 USD,−94.72%,0.00%,Health technology,Strong buy
300,AR,Antero Resources Corporation,33.34,+2.33%,4040000.0,0.91,10300000000.0,23.23,1.44 USD,+436.00%,0.00%,Energy minerals,Buy
301,ARAI,Arrive AI Inc.,3.45,−7.26%,1610000.0,3.40,113940000.0,—,—,—,0.00%,Technology services,Neutral
302,ARAY,Accuray Incorporated,1.72,−3.91%,797700.0,0.88,193800000.0,—,−0.02 USD,+89.16%,0.00%,Health technology,Strong buy
303,ARBB,ARB IOT Group Limited,12.0,+17.76%,501970.0,0.28,21180000.0,—,−4.11 USD,+9.04%,0.00%,Technology services,Neutral
304,ARBE,Arbe Robotics Ltd.,1.77,−3.80%,7890000.0,1.24,186140000.0,—,−0.52 USD,+10.46%,0.00%,Producer manufacturing,Buy
305,ARCB,ArcBest Corporation,69.74,+1.71%,266900.0,0.81,1580000000.0,10.37,6.73 USD,+27.77%,0.70%,Transportation,Buy
306,ARCC,Ares Capital Corporation,20.76,−0.86%,5290000.0,0.99,14640000000.0,10.17,2.04 USD,−28.24%,9.17%,Finance,Strong buy
307,ARCO,Arcos Dorados Holdings Inc.,6.98,+0.14%,1100000.0,0.73,1470000000.0,11.30,0.62 USD,−23.74%,3.44%,Consumer services,Strong buy
308,ARCT,Arcturus Therapeutics Holdings Inc.,20.26,−3.66%,772090.0,1.11,550150000.0,—,−2.22 USD,+13.41%,0.00%,Health technology,Strong buy
309,ARDT,"Ardent Health, Inc.",13.22,+1.46%,314800.0,0.59,1890000000.0,7.37,1.79 USD,+196.33%,0.00%,Health services,Strong buy
310,ARDX,"Ardelyx, Inc.",6.15,−1.13%,1710000.0,0.56,1480000000.0,—,−0.24 USD,+15.24%,0.00%,Health technology,Strong buy
311,AREB,"American Rebel Holdings, Inc.",1.23,+59.20%,22950000.0,42.14,10500000.0,—,−283.67 USD,+58.11%,0.00%,Consumer non-durables,Neutral
312,AREC,American Resources Corporation,2.71,−8.45%,4330000.0,1.11,229290000.0,—,−0.54 USD,−105.63%,0.00%,Energy minerals,Strong buy
313,AREN,"The Arena Group Holdings, Inc.",6.48,−1.37%,280360.0,0.85,307580000.0,2.48,2.62 USD,—,0.00%,Technology services,Strong buy
314,ARES,Ares Management Corporation,181.15,−0.46%,1060000.0,0.84,39120000000.0,103.63,1.75 USD,−11.65%,2.25%,Finance,Buy
315,ARHS,"Arhaus, Inc.",11.06,+0.09%,1290000.0,0.68,1560000000.0,21.90,0.51 USD,−19.65%,0.00%,Consumer durables,Buy
316,ARIS,"Aris Water Solutions, Inc.",24.2,+0.25%,1680000.0,1.66,1430000000.0,29.09,0.83 USD,+10.64%,2.03%,Utilities,Neutral
317,ARKO,ARKO Corp.,4.85,+2.97%,629140.0,0.95,546800000.0,62.50,0.08 USD,−69.42%,2.55%,Retail trade,Buy
318,ARKR,Ark Restaurants Corp.,7.2,0.00%,1020.0,0.17,25960000.0,—,−3.89 USD,−42.60%,0.00%,Consumer services,Neutral
319,ARL,"American Realty Investors, Inc.",16.43,−3.35%,,0.50,265380000.0,—,−0.73 USD,−412.72%,0.00%,Finance,Neutral
320,ARLO,"Arlo Technologies, Inc.",17.99,−2.97%,770850.0,0.53,1880000000.0,—,−0.07 USD,+67.77%,0.00%,Electronic technology,Strong buy
321,ARLP,"Alliance Resource Partners, L.P.",23.81,+2.32%,207060.0,0.65,3060000000.0,13.09,1.82 USD,−55.01%,11.60%,Energy minerals,Strong buy
322,ARMK,Aramark,37.97,+0.50%,2340000.0,0.96,9980000000.0,28.09,1.35 USD,+3.40%,1.11%,Consumer services,Buy
323,ARMP,"Armata Pharmaceuticals, Inc.",3.05,+0.99%,8310.0,1.18,110500000.0,—,−0.74 USD,+68.63%,0.00%,Health technology,Strong buy
324,AROC,"Archrock, Inc.",25.58,+4.49%,2110000.0,1.19,4500000000.0,19.36,1.32 USD,+49.67%,3.13%,Industrial services,Strong buy
325,AROW,Arrow Financial Corporation,29.09,−0.41%,37050.0,0.78,479080000.0,15.86,1.83 USD,−2.29%,3.87%,Finance,Neutral
326,ARQ,"Arq, Inc.",7.2,−0.14%,272140.0,0.86,307380000.0,—,−0.04 USD,+69.60%,0.00%,Process industries,Strong buy
327,ARQQ,Arqit Quantum Inc.,40.59,−1.65%,741010.0,1.24,620710000.0,—,−1.87 USD,+87.17%,0.00%,Technology services,Strong buy
328,ARQT,"Arcutis Biotherapeutics, Inc.",17.6,+1.29%,2160000.0,1.27,2109999999.9999998,—,−0.74 USD,+65.91%,0.00%,Health technology,Strong buy
329,ARRY,"Array Technologies, Inc.",7.67,−6.69%,7090000.0,0.88,1170000000.0,—,−1.75 USD,"−1,698.18%",0.00%,Electronic technology,Buy
330,ARTL,"Artelo Biosciences, Inc.",5.77,−2.04%,43600.0,0.36,8189999.999999999,—,−19.05 USD,+4.49%,0.00%,Health technology,Neutral
331,ARTNA,Artesian Resources Corporation,33.03,+1.82%,16440.0,0.33,343090000.0,15.21,2.17 USD,+22.20%,3.75%,Utilities,Strong buy
332,ARTV,"Artiva Biotherapeutics, Inc.",2.59,−4.07%,17160.0,0.13,63260000.0,—,−3.09 USD,—,0.00%,Health technology,Strong buy
333,ARTW,"Art's-Way Manufacturing Co., Inc.",2.61,−4.92%,23450.0,0.71,13330000.0,8.59,0.30 USD,—,0.00%,Producer manufacturing,Neutral
334,ARVN,"Arvinas, Inc.",7.53,0.00%,2390000.0,1.21,552830000.0,—,—,—,0.00%,Health technology,Buy
335,ARW,"Arrow Electronics, Inc.",121.04,−0.74%,409370.0,0.59,6230000000.0,13.68,8.85 USD,−16.52%,0.00%,Distribution services,Sell
336,ARWR,"Arrowhead Pharmaceuticals, Inc.",32.5,+1.40%,2580000.0,0.96,4490000000.0,—,−1.26 USD,+72.84%,0.00%,Health technology,Buy
337,ARX,Accelerant Holdings,15.96,−0.62%,402440.0,0.34,3510000000.0,—,—,—,0.00%,Technology services,Buy
338,AS,"Amer Sports, Inc.",34.3,−2.75%,5930000.0,1.30,19000000000.0,83.33,0.41 USD,—,0.00%,Consumer durables,Buy
339,ASAN,"Asana, Inc.",14.21,−1.59%,3640000.0,0.96,3360000000.0,—,−0.89 USD,+22.36%,0.00%,Technology services,Neutral
340,ASB,Associated Banc-Corp,25.84,+0.08%,1060000.0,0.73,4290000000.0,34.03,0.76 USD,−34.77%,3.52%,Finance,Neutral
341,ASBP,"Aspire Biopharma Holdings, Inc.",0.433,+3.10%,615730.0,0.68,21440000.0,—,−1.68 USD,−354.11%,0.00%,Health technology,Neutral
342,ASC,Ardmore Shipping Corporation,12.62,+0.64%,505010.0,0.85,512669999.99999994,12.25,1.03 USD,−70.57%,3.03%,Transportation,Strong buy
343,ASGN,ASGN Incorporated,48.59,−3.50%,494060.0,0.67,2130000000.0,15.43,3.15 USD,−23.61%,0.00%,Technology services,Neutral
344,ASH,Ashland Inc.,49.37,−0.96%,798640.0,1.33,2260000000.0,—,−18.63 USD,−701.48%,3.29%,Consumer non-durables,Buy
345,ASIC,Ategrity Specialty Insurance Company Holdings,20.32,−3.19%,155480.0,0.66,976710000.0,—,—,—,0.00%,Finance,Strong buy
346,ASIX,AdvanSix Inc.,19.43,−2.66%,191040.0,0.79,521580000.00000006,6.84,2.84 USD,+832.41%,3.21%,Process industries,Strong buy
347,ASLE,AerSale Corporation,8.37,−0.12%,265710.0,0.56,394910000.0,59.24,0.14 USD,—,0.00%,Distribution services,Neutral
348,ASMB,"Assembly Biosciences, Inc.",25.99,+4.88%,249050.0,1.40,404400000.0,—,−5.59 USD,+37.35%,0.00%,Health technology,Strong buy
349,ASNS,"Actelis Networks, Inc.",0.399,−4.71%,601410.0,0.33,4500000.0,—,−0.78 USD,+48.48%,0.00%,Electronic technology,Strong buy
350,ASO,"Academy Sports and Outdoors, Inc.",47.75,+3.24%,1310000.0,0.75,3180000000.0,8.95,5.34 USD,−17.67%,1.04%,Retail trade,Buy
351,ASPC,A SPAC III Acquisition Corp.,10.33,0.00%,2000.0,0.50,83210000.0,"1,122.83",0.01 USD,—,0.00%,Finance,Neutral
